Date,Open
2013-08-30,31.6200008392334
2013-09-03,31.530000686645508
2013-09-04,31.5
2013-09-05,31.770000457763672
2013-09-06,31.850000381469727
2013-09-09,31.959999084472656
2013-09-10,32.34000015258789
2013-09-11,32.08000183105469
2013-09-12,32.220001220703125
2013-09-13,32.290000915527344
2013-09-16,32.5099983215332
2013-09-17,32.2599983215332
2013-09-18,32.470001220703125
2013-09-19,32.83000183105469
2013-09-20,32.7599983215332
2013-09-23,32.619998931884766
2013-09-24,32.45000076293945
2013-09-25,32.40999984741211
2013-09-26,32.45000076293945
2013-09-27,32.25
2013-09-30,31.899999618530277
2013-10-01,32.06999969482422
2013-10-02,32.13999938964844
2013-10-03,32.349998474121094
2013-10-04,32.02000045776367
2013-10-07,31.950000762939453
2013-10-08,32.02000045776367
2013-10-09,31.6200008392334
2013-10-10,31.920000076293945
2013-10-11,32.119998931884766
2013-10-14,32.2599983215332
2013-10-15,32.47999954223633
2013-10-16,32.5
2013-10-17,32.459999084472656
2013-10-18,33.02000045776367
2013-10-21,33.380001068115234
2013-10-22,33.540000915527344
2013-10-23,33.25
2013-10-24,33.290000915527344
2013-10-25,33.56999969482422
2013-10-28,33.59000015258789
2013-10-29,33.79999923706055
2013-10-30,33.900001525878906
2013-10-31,33.689998626708984
2013-11-01,33.790000915527344
2013-11-04,33.7599983215332
2013-11-05,33.65999984741211
2013-11-06,33.869998931884766
2013-11-07,34.040000915527344
2013-11-08,33.66999816894531
2013-11-11,33.88999938964844
2013-11-12,33.790000915527344
2013-11-13,33.88999938964844
2013-11-14,34.099998474121094
2013-11-15,34.209999084472656
2013-11-18,34.36000061035156
2013-11-19,34.130001068115234
2013-11-20,34.08000183105469
2013-11-21,34.029998779296875
2013-11-22,34.22999954223633
2013-11-25,34.220001220703125
2013-11-26,34.16999816894531
2013-11-27,34.349998474121094
2013-11-29,34.61000061035156
2013-12-02,34.720001220703125
2013-12-03,34.459999084472656
2013-12-04,34.560001373291016
2013-12-05,34.779998779296875
2013-12-06,34.81999969482422
2013-12-09,34.91999816894531
2013-12-10,34.91999816894531
2013-12-11,34.90999984741211
2013-12-12,34.54999923706055
2013-12-13,34.47999954223633
2013-12-16,34.380001068115234
2013-12-17,34.5099983215332
2013-12-18,34.5
2013-12-19,34.790000915527344
2013-12-20,34.779998779296875
2013-12-23,35.279998779296875
2013-12-24,35.43000030517578
2013-12-26,35.59000015258789
2013-12-27,35.70000076293945
2013-12-30,35.54999923706055
2013-12-31,35.59000015258789
2014-01-02,35.619998931884766
2014-01-03,35.47999954223633
2014-01-06,35.18000030517578
2014-01-07,35.31999969482422
2014-01-08,35.5
2014-01-09,35.630001068115234
2014-01-10,35.349998474121094
2014-01-13,35.290000915527344
2014-01-14,35.08000183105469
2014-01-15,35.72999954223633
2014-01-16,35.97999954223633
2014-01-17,35.88999938964844
2014-01-21,36.02999877929688
2014-01-22,35.88999938964844
2014-01-23,35.72999954223633
2014-01-24,35.66999816894531
2014-01-27,35.18000030517578
2014-01-28,34.4900016784668
2014-01-29,34.29999923706055
2014-01-30,34.72999954223633
2014-01-31,34.459999084472656
2014-02-03,34.7400016784668
2014-02-04,34.150001525878906
2014-02-05,34.150001525878906
2014-02-06,34.279998779296875
2014-02-07,34.849998474121094
2014-02-10,35.099998474121094
2014-02-11,35.31999969482422
2014-02-12,35.689998626708984
2014-02-13,35.540000915527344
2014-02-14,35.970001220703125
2014-02-18,36.11000061035156
2014-02-19,36.02000045776367
2014-02-20,35.970001220703125
2014-02-21,36.20000076293945
2014-02-24,35.90999984741211
2014-02-25,36.150001525878906
2014-02-26,36.0099983215332
2014-02-27,36.0099983215332
2014-02-28,36.290000915527344
2014-03-03,35.900001525878906
2014-03-04,36.34999847412109
2014-03-05,36.5099983215332
2014-03-06,36.52999877929688
2014-03-07,36.630001068115234
2014-03-10,36.400001525878906
2014-03-11,36.41999816894531
2014-03-12,36.130001068115234
2014-03-13,36.43999862670898
2014-03-14,35.779998779296875
2014-03-17,35.869998931884766
2014-03-18,36.06999969482422
2014-03-19,36.45000076293945
2014-03-20,36.33000183105469
2014-03-21,36.65999984741211
2014-03-24,36.41999816894531
2014-03-25,36.34999847412109
2014-03-26,36.66999816894531
2014-03-27,36.040000915527344
2014-03-28,36.040000915527344
2014-03-31,36.29999923706055
2014-04-01,36.41999816894531
2014-04-02,36.880001068115234
2014-04-03,36.84999847412109
2014-04-04,36.810001373291016
2014-04-07,35.77000045776367
2014-04-08,35.709999084472656
2014-04-09,36.08000183105469
2014-04-10,36.43999862670898
2014-04-11,35.36000061035156
2014-04-14,35.43000030517578
2014-04-15,35.61000061035156
2014-04-16,35.93000030517578
2014-04-17,35.90999984741211
2014-04-21,36.060001373291016
2014-04-22,36.18999862670898
2014-04-23,36.2599983215332
2014-04-24,36.52000045776367
2014-04-25,35.9900016784668
2014-04-28,35.869998931884766
2014-04-29,36.18000030517578
2014-04-30,36.290000915527344
2014-05-01,36.43999862670898
2014-05-02,36.58000183105469
2014-05-05,36.29999923706055
2014-05-06,36.5099983215332
2014-05-07,36.22999954223633
2014-05-08,36.09999847412109
2014-05-09,36.2599983215332
2014-05-12,36.5
2014-05-13,36.869998931884766
2014-05-14,36.77999877929688
2014-05-15,36.72999954223633
2014-05-16,36.43999862670898
2014-05-19,36.54999923706055
2014-05-20,36.959999084472656
2014-05-21,36.7400016784668
2014-05-22,36.959999084472656
2014-05-23,37.119998931884766
2014-05-27,37.43000030517578
2014-05-28,37.68000030517578
2014-05-29,37.68999862670898
2014-05-30,37.790000915527344
2014-06-02,37.880001068115234
2014-06-03,37.70000076293945
2014-06-04,37.63999938964844
2014-06-05,37.900001525878906
2014-06-06,38.220001220703125
2014-06-09,38.2400016784668
2014-06-10,38.310001373291016
2014-06-11,38.16999816894531
2014-06-12,38.2599983215332
2014-06-13,38.13999938964844
2014-06-16,38.060001373291016
2014-06-17,38.09999847412109
2014-06-18,38.29999923706055
2014-06-19,38.47999954223633
2014-06-20,38.20000076293945
2014-06-23,38.04999923706055
2014-06-24,38.18000030517578
2014-06-25,37.91999816894531
2014-06-26,38.18000030517578
2014-06-27,38.08000183105469
2014-06-30,38.310001373291016
2014-07-01,38.4900016784668
2014-07-02,38.810001373291016
2014-07-03,38.91999816894531
2014-07-07,38.95000076293945
2014-07-08,38.970001220703125
2014-07-09,38.70000076293945
2014-07-10,38.220001220703125
2014-07-11,38.810001373291016
2014-07-14,39.09999847412109
2014-07-15,39.290000915527344
2014-07-16,39.5
2014-07-17,39.45000076293945
2014-07-18,39.15999984741211
2014-07-21,39.43000030517578
2014-07-22,39.630001068115234
2014-07-23,39.81999969482422
2014-07-24,39.91999816894531
2014-07-25,39.650001525878906
2014-07-28,39.75
2014-07-29,40.08000183105469
2014-07-30,39.88999938964844
2014-07-31,39.5
2014-08-01,38.900001525878906
2014-08-04,38.90999984741211
2014-08-05,38.83000183105469
2014-08-06,38.43999862670898
2014-08-07,38.7400016784668
2014-08-08,38.400001525878906
2014-08-11,38.84999847412109
2014-08-12,38.81999969482422
2014-08-13,38.93000030517578
2014-08-14,39.25
2014-08-15,39.380001068115234
2014-08-18,39.560001373291016
2014-08-19,39.77000045776367
2014-08-20,39.84999847412109
2014-08-21,39.90999984741211
2014-08-22,40.130001068115234
2014-08-25,40.29999923706055
2014-08-26,40.209999084472656
2014-08-27,40.18000030517578
2014-08-28,40.02000045776367
2014-08-29,40.16999816894531
2014-09-02,40.369998931884766
2014-09-03,40.43999862670898
2014-09-04,40.150001525878906
2014-09-05,40.130001068115234
2014-09-08,40.27000045776367
2014-09-09,40.369998931884766
2014-09-10,40.06999969482422
2014-09-11,40.220001220703125
2014-09-12,40.36000061035156
2014-09-15,40.290000915527344
2014-09-16,39.86000061035156
2014-09-17,40.27000045776367
2014-09-18,40.43999862670898
2014-09-19,40.56999969482422
2014-09-22,40.34999847412109
2014-09-23,40.0099983215332
2014-09-24,39.9900016784668
2014-09-25,40.08000183105469
2014-09-26,39.43000030517578
2014-09-29,39.470001220703125
2014-09-30,39.84999847412109
2014-10-01,39.77000045776367
2014-10-02,39.29999923706055
2014-10-03,39.5
2014-10-06,39.77999877929688
2014-10-07,39.47999954223633
2014-10-08,39.02000045776367
2014-10-09,39.66999816894531
2014-10-10,38.790000915527344
2014-10-13,38.0
2014-10-14,37.93999862670898
2014-10-15,37.150001525878906
2014-10-16,36.79999923706055
2014-10-17,37.58000183105469
2014-10-20,37.43999862670898
2014-10-21,38.18999862670898
2014-10-22,38.790000915527344
2014-10-23,38.75
2014-10-24,39.08000183105469
2014-10-27,39.130001068115234
2014-10-28,39.400001525878906
2014-10-29,39.77999877929688
2014-10-30,39.7599983215332
2014-10-31,40.40999984741211
2014-11-03,40.59000015258789
2014-11-04,40.650001525878906
2014-11-05,40.95000076293945
2014-11-06,40.790000915527344
2014-11-07,40.83000183105469
2014-11-10,40.81999969482422
2014-11-11,40.97999954223633
2014-11-12,40.84000015258789
2014-11-13,41.20000076293945
2014-11-14,41.33000183105469
2014-11-17,41.4900016784668
2014-11-18,41.5
2014-11-19,41.68000030517578
2014-11-20,41.2599983215332
2014-11-21,41.93999862670898
2014-11-24,41.75
2014-11-25,41.95000076293945
2014-11-26,41.91999816894531
2014-11-28,42.369998931884766
2014-12-01,42.38999938964844
2014-12-02,41.9900016784668
2014-12-03,42.11000061035156
2014-12-04,42.13999938964844
2014-12-05,42.20000076293945
2014-12-08,42.040000915527344
2014-12-09,41.13999938964844
2014-12-10,41.68999862670898
2014-12-11,41.119998931884766
2014-12-12,40.90999984741211
2014-12-15,40.88999938964844
2014-12-16,40.08000183105469
2014-12-17,39.95000076293945
2014-12-18,41.29999923706055
2014-12-19,41.70000076293945
2014-12-22,41.72999954223633
2014-12-23,42.25
2014-12-24,42.27999877929688
2014-12-26,42.220001220703125
2014-12-29,42.15999984741211
2014-12-30,42.02999877929688
2014-12-31,41.95000076293945
2015-01-02,41.61000061035156
2015-01-05,41.119998931884766
2015-01-06,40.7599983215332
2015-01-07,40.459999084472656
2015-01-08,40.81999969482422
2015-01-09,41.5
2015-01-12,41.22999954223633
2015-01-13,41.11000061035156
2015-01-14,40.40999984741211
2015-01-15,40.68000030517578
2015-01-16,39.86000061035156
2015-01-20,40.619998931884766
2015-01-21,40.540000915527344
2015-01-22,40.900001525878906
2015-01-23,41.45000076293945
2015-01-26,41.400001525878906
2015-01-27,40.59999847412109
2015-01-28,40.810001373291016
2015-01-29,40.040000915527344
2015-01-30,40.290000915527344
2015-02-02,40.040000915527344
2015-02-03,40.43000030517578
2015-02-04,40.70000076293945
2015-02-05,41.02000045776367
2015-02-06,41.290000915527344
2015-02-09,40.9900016784668
2015-02-10,41.31999969482422
2015-02-11,41.709999084472656
2015-02-12,42.130001068115234
2015-02-13,42.47999954223633
2015-02-17,42.68999862670898
2015-02-18,42.66999816894531
2015-02-19,42.68000030517578
2015-02-20,42.86000061035156
2015-02-23,43.130001068115234
2015-02-24,43.08000183105469
2015-02-25,43.119998931884766
2015-02-26,43.09999847412109
2015-02-27,43.22999954223633
2015-03-02,43.2400016784668
2015-03-03,43.38999938964844
2015-03-04,43.02999877929688
2015-03-05,43.06999969482422
2015-03-06,42.900001525878906
2015-03-09,42.470001220703125
2015-03-10,42.34999847412109
2015-03-11,41.81999969482422
2015-03-12,41.33000183105469
2015-03-13,41.65999984741211
2015-03-16,41.709999084472656
2015-03-17,41.880001068115234
2015-03-18,41.93999862670898
2015-03-19,42.5
2015-03-20,42.52000045776367
2015-03-23,42.54999923706055
2015-03-24,42.56999969482422
2015-03-25,42.34999847412109
2015-03-26,41.08000183105469
2015-03-27,41.34999847412109
2015-03-30,41.68000030517578
2015-03-31,41.7400016784668
2015-04-01,41.47999954223633
2015-04-02,41.45000076293945
2015-04-06,41.08000183105469
2015-04-07,41.77000045776367
2015-04-08,41.68000030517578
2015-04-09,41.810001373291016
2015-04-10,41.959999084472656
2015-04-13,42.15999984741211
2015-04-14,41.97999954223633
2015-04-15,41.93999862670898
2015-04-16,42.02999877929688
2015-04-17,41.70000076293945
2015-04-20,41.65999984741211
2015-04-21,42.43000030517578
2015-04-22,42.22999954223633
2015-04-23,42.4900016784668
2015-04-24,43.09999847412109
2015-04-27,43.290000915527344
2015-04-28,43.290000915527344
2015-04-29,43.18000030517578
2015-04-30,42.959999084472656
2015-05-01,42.84000015258789
2015-05-04,43.20000076293945
2015-05-05,43.02999877929688
2015-05-06,42.630001068115234
2015-05-07,42.18000030517578
2015-05-08,42.84999847412109
2015-05-11,43.0
2015-05-12,42.58000183105469
2015-05-13,42.7599983215332
2015-05-14,43.09999847412109
2015-05-15,43.540000915527344
2015-05-18,43.25
2015-05-19,43.56999969482422
2015-05-20,43.43999862670898
2015-05-21,43.380001068115234
2015-05-22,43.4900016784668
2015-05-26,43.470001220703125
2015-05-27,43.130001068115234
2015-05-28,43.63999938964844
2015-05-29,43.68999862670898
2015-06-01,43.619998931884766
2015-06-02,43.33000183105469
2015-06-03,43.470001220703125
2015-06-04,43.25
2015-06-05,43.040000915527344
2015-06-08,42.93999862670898
2015-06-09,42.400001525878906
2015-06-10,42.470001220703125
2015-06-11,43.18000030517578
2015-06-12,42.84000015258789
2015-06-15,42.38999938964844
2015-06-16,42.38999938964844
2015-06-17,42.720001220703125
2015-06-18,42.68999862670898
2015-06-19,42.810001373291016
2015-06-22,42.900001525878906
2015-06-23,42.97999954223633
2015-06-24,42.81999969482422
2015-06-25,42.95000076293945
2015-06-26,42.59000015258789
2015-06-29,41.810001373291016
2015-06-30,41.66999816894531
2015-07-01,41.77000045776367
2015-07-02,41.79999923706055
2015-07-06,41.45000076293945
2015-07-07,41.650001525878906
2015-07-08,41.290000915527344
2015-07-09,41.41999816894531
2015-07-10,41.310001373291016
2015-07-13,41.70000076293945
2015-07-14,42.08000183105469
2015-07-15,42.209999084472656
2015-07-16,42.56999969482422
2015-07-17,43.150001525878906
2015-07-20,43.59000015258789
2015-07-21,43.45000076293945
2015-07-22,42.52999877929688
2015-07-23,42.79999923706055
2015-07-24,42.79999923706055
2015-07-27,42.02000045776367
2015-07-28,42.15999984741211
2015-07-29,42.36000061035156
2015-07-30,42.459999084472656
2015-07-31,42.77000045776367
2015-08-03,42.560001373291016
2015-08-04,42.310001373291016
2015-08-05,42.369998931884766
2015-08-06,42.5099983215332
2015-08-07,41.9900016784668
2015-08-10,42.310001373291016
2015-08-11,42.65999984741211
2015-08-12,41.83000183105469
2015-08-13,42.36000061035156
2015-08-14,42.09999847412109
2015-08-17,42.2599983215332
2015-08-18,42.560001373291016
2015-08-19,42.310001373291016
2015-08-20,41.709999084472656
2015-08-21,40.68999862670898
2015-08-24,37.0099983215332
2015-08-25,39.470001220703125
2015-08-26,38.45000076293945
2015-08-27,40.13999938964844
2015-08-28,40.34000015258789
2015-08-31,40.27000045776367
2015-09-01,39.380001068115234
2015-09-02,39.52000045776367
2015-09-03,40.09999847412109
2015-09-04,39.380001068115234
2015-09-08,40.04999923706055
2015-09-09,40.65999984741211
2015-09-10,39.810001373291016
2015-09-11,39.9900016784668
2015-09-14,40.630001068115234
2015-09-15,40.4900016784668
2015-09-16,40.83000183105469
2015-09-17,40.880001068115234
2015-09-18,40.11000061035156
2015-09-21,40.130001068115234
2015-09-22,39.810001373291016
2015-09-23,39.91999816894531
2015-09-24,39.43000030517578
2015-09-25,40.25
2015-09-28,39.63999938964844
2015-09-29,39.0
2015-09-30,39.20000076293945
2015-10-01,39.5
2015-10-02,39.060001373291016
2015-10-05,40.33000183105469
2015-10-06,40.72999954223633
2015-10-07,41.13999938964844
2015-10-08,40.95000076293945
2015-10-09,41.41999816894531
2015-10-12,41.56999969482422
2015-10-13,41.310001373291016
2015-10-14,41.31999969482422
2015-10-15,41.52999877929688
2015-10-16,42.0
2015-10-19,41.880001068115234
2015-10-20,41.959999084472656
2015-10-21,42.11000061035156
2015-10-22,42.0
2015-10-23,43.70000076293945
2015-10-26,43.790000915527344
2015-10-27,43.560001373291016
2015-10-28,43.61000061035156
2015-10-29,43.79999923706055
2015-10-30,44.0099983215332
2015-11-02,43.72999954223633
2015-11-03,43.900001525878906
2015-11-04,44.369998931884766
2015-11-05,44.36000061035156
2015-11-06,44.13999938964844
2015-11-09,44.209999084472656
2015-11-10,43.65999984741211
2015-11-11,43.720001220703125
2015-11-12,43.38999938964844
2015-11-13,43.06999969482422
2015-11-16,42.29999923706055
2015-11-17,43.11000061035156
2015-11-18,43.22999954223633
2015-11-19,43.720001220703125
2015-11-20,44.060001373291016
2015-11-23,44.22999954223633
2015-11-24,43.61000061035156
2015-11-25,43.959999084472656
2015-11-27,43.86000061035156
2015-11-30,43.970001220703125
2015-12-01,44.13999938964844
2015-12-02,44.400001525878906
2015-12-03,44.18999862670898
2015-12-04,43.630001068115234
2015-12-07,44.52000045776367
2015-12-08,43.970001220703125
2015-12-09,44.04999923706055
2015-12-10,43.709999084472656
2015-12-11,43.22999954223633
2015-12-14,42.790000915527344
2015-12-15,43.459999084472656
2015-12-16,43.59000015258789
2015-12-17,44.09000015258789
2015-12-18,42.880001068115234
2015-12-21,42.52000045776367
2015-12-22,42.7599983215332
2015-12-23,43.13999938964844
2015-12-24,43.29999923706055
2015-12-28,43.09000015258789
2015-12-29,43.47999954223633
2015-12-30,43.790000915527344
2015-12-31,43.290000915527344
2016-01-04,42.060001373291016
2016-01-05,42.400001525878906
2016-01-06,41.540000915527344
2016-01-07,40.790000915527344
2016-01-08,40.7599983215332
2016-01-11,40.369998931884766
2016-01-12,40.77999877929688
2016-01-13,41.130001068115234
2016-01-14,39.900001525878906
2016-01-15,39.15999984741211
2016-01-19,39.79999923706055
2016-01-20,38.709999084472656
2016-01-21,39.290000915527344
2016-01-22,40.040000915527344
2016-01-25,40.15999984741211
2016-01-26,40.06999969482422
2016-01-27,39.970001220703125
2016-01-28,40.04999923706055
2016-01-29,40.310001373291016
2016-02-01,41.06999969482422
2016-02-02,41.27000045776367
2016-02-03,40.90999984741211
2016-02-04,40.52000045776367
2016-02-05,40.47999954223633
2016-02-08,38.84000015258789
2016-02-09,38.459999084472656
2016-02-10,39.08000183105469
2016-02-11,38.33000183105469
2016-02-12,39.040000915527344
2016-02-16,39.709999084472656
2016-02-17,40.20000076293945
2016-02-18,40.93000030517578
2016-02-19,40.47999954223633
2016-02-22,41.02999877929688
2016-02-23,41.02999877929688
2016-02-24,40.11000061035156
2016-02-25,41.0
2016-02-26,41.59999847412109
2016-02-29,41.220001220703125
2016-03-01,41.31999969482422
2016-03-02,42.040000915527344
2016-03-03,42.33000183105469
2016-03-04,42.31999969482422
2016-03-07,42.18000030517578
2016-03-08,41.90999984741211
2016-03-09,41.959999084472656
2016-03-10,42.43999862670898
2016-03-11,42.63999938964844
2016-03-14,42.7400016784668
2016-03-15,42.75
2016-03-16,42.880001068115234
2016-03-17,43.5
2016-03-18,43.68999862670898
2016-03-21,43.4900016784668
2016-03-22,43.540000915527344
2016-03-23,43.68999862670898
2016-03-24,43.310001373291016
2016-03-28,43.65999984741211
2016-03-29,43.43000030517578
2016-03-30,44.41999816894531
2016-03-31,44.38999938964844
2016-04-01,44.04999923706055
2016-04-04,44.630001068115234
2016-04-05,44.2400016784668
2016-04-06,44.11000061035156
2016-04-07,44.209999084472656
2016-04-08,44.119998931884766
2016-04-11,44.08000183105469
2016-04-12,43.84999847412109
2016-04-13,44.33000183105469
2016-04-14,44.459999084472656
2016-04-15,44.45000076293945
2016-04-18,44.209999084472656
2016-04-19,44.61000061035156
2016-04-20,44.31999969482422
2016-04-21,44.29999923706055
2016-04-22,43.5099983215332
2016-04-25,43.31999969482422
2016-04-26,43.5
2016-04-27,42.68999862670898
2016-04-28,43.11000061035156
2016-04-29,42.2599983215332
2016-05-02,42.220001220703125
2016-05-03,42.150001525878906
2016-05-04,41.86000061035156
2016-05-05,42.040000915527344
2016-05-06,41.7599983215332
2016-05-09,42.27000045776367
2016-05-10,42.380001068115234
2016-05-11,42.68999862670898
2016-05-12,42.650001525878906
2016-05-13,42.36000061035156
2016-05-16,42.25
2016-05-17,42.66999816894531
2016-05-18,42.2599983215332
2016-05-19,42.34999847412109
2016-05-20,42.45000076293945
2016-05-23,42.709999084472656
2016-05-24,42.81999969482422
2016-05-25,43.630001068115234
2016-05-26,43.75
2016-05-27,43.880001068115234
2016-05-31,44.13999938964844
2016-06-01,44.040000915527344
2016-06-02,43.900001525878906
2016-06-03,43.97999954223633
2016-06-06,43.970001220703125
2016-06-07,44.15999984741211
2016-06-08,44.18999862670898
2016-06-09,44.11000061035156
2016-06-10,43.959999084472656
2016-06-13,43.56999969482422
2016-06-14,43.369998931884766
2016-06-15,43.63999938964844
2016-06-16,43.2400016784668
2016-06-17,43.25
2016-06-20,43.43000030517578
2016-06-21,43.36000061035156
2016-06-22,43.540000915527344
2016-06-23,43.65999984741211
2016-06-24,42.41999816894531
2016-06-27,41.970001220703125
2016-06-28,41.88999938964844
2016-06-29,42.540000915527344
2016-06-30,43.0
2016-07-01,43.400001525878906
2016-07-05,43.2400016784668
2016-07-06,43.0099983215332
2016-07-07,43.40999984741211
2016-07-08,43.65999984741211
2016-07-11,44.27000045776367
2016-07-12,44.68999862670898
2016-07-13,44.880001068115234
2016-07-14,45.0099983215332
2016-07-15,45.20000076293945
2016-07-18,45.08000183105469
2016-07-19,45.22999954223633
2016-07-20,45.560001373291016
2016-07-21,45.810001373291016
2016-07-22,45.52999877929688
2016-07-25,45.75
2016-07-26,45.81999969482422
2016-07-27,46.369998931884766
2016-07-28,46.310001373291016
2016-07-29,46.47999954223633
2016-08-01,46.45000076293945
2016-08-02,46.45000076293945
2016-08-03,46.150001525878906
2016-08-04,46.36000061035156
2016-08-05,46.75
2016-08-08,47.09999847412109
2016-08-09,47.040000915527344
2016-08-10,47.15999984741211
2016-08-11,47.13999938964844
2016-08-12,47.150001525878906
2016-08-15,47.16999816894531
2016-08-16,47.2599983215332
2016-08-17,47.0099983215332
2016-08-18,46.959999084472656
2016-08-19,46.86000061035156
2016-08-22,46.88999938964844
2016-08-23,47.15999984741211
2016-08-24,47.16999816894531
2016-08-25,46.84999847412109
2016-08-26,47.0
2016-08-29,47.02999877929688
2016-08-30,47.13999938964844
2016-08-31,47.0099983215332
2016-09-01,46.97999954223633
2016-09-02,47.369998931884766
2016-09-06,47.380001068115234
2016-09-07,47.59000015258789
2016-09-08,47.540000915527344
2016-09-09,46.88999938964844
2016-09-12,45.93000030517578
2016-09-13,46.75
2016-09-14,46.59999847412109
2016-09-15,46.90999984741211
2016-09-16,47.400001525878906
2016-09-19,47.33000183105469
2016-09-20,47.27999877929688
2016-09-21,47.27000045776367
2016-09-22,47.900001525878906
2016-09-23,47.900001525878906
2016-09-26,47.290000915527344
2016-09-27,47.27000045776367
2016-09-28,47.77000045776367
2016-09-29,47.7599983215332
2016-09-30,47.63999938964844
2016-10-03,47.650001525878906
2016-10-04,47.79999923706055
2016-10-05,47.59999847412109
2016-10-06,47.68000030517578
2016-10-07,47.790000915527344
2016-10-10,47.869998931884766
2016-10-11,47.95000076293945
2016-10-12,47.45000076293945
2016-10-13,47.18000030517578
2016-10-14,47.380001068115234
2016-10-17,47.369998931884766
2016-10-18,47.619998931884766
2016-10-19,47.5
2016-10-20,47.5
2016-10-21,47.470001220703125
2016-10-24,47.77999877929688
2016-10-25,48.060001373291016
2016-10-26,47.41999816894531
2016-10-27,47.7599983215332
2016-10-28,47.619998931884766
2016-10-31,47.560001373291016
2016-11-01,47.52000045776367
2016-11-02,47.0099983215332
2016-11-03,46.58000183105469
2016-11-04,46.220001220703125
2016-11-07,46.86000061035156
